GalaxyID,Class1.1,Class1.2,Class1.3,Categorization
902147,0.466366,0.533634,0,Feature or Disc
902154,0.320413,0.659391,0.020196,Feature or Disc
902192,0.536463,0.309404,0.154132,Rounded
902193,0.202817,0.783526,0.013656,Feature or Disc
902208,0.867,0.133,0,Rounded
902220,0.930655,0.068226,0.001118,Rounded
902227,0.728448,0.271552,0,Rounded
902252,0.90486,0,0.09514,Rounded
902264,0.101271,0.882258,0.016471,Feature or Disc
902270,0.278288,0.663325,0.058387,Feature or Disc
902300,0.534423,0.313028,0.152549,Rounded
902373,0.027832,0.967345,0.004823,Feature or Disc
902397,0.336571,0.650458,0.012971,Feature or Disc
902399,0.804969,0.195031,0,Rounded
902400,0.654999,0.313783,0.031218,Rounded
902436,0.907619,0.064707,0.027675,Rounded
902447,0.795872,0.181226,0.022902,Rounded
902467,0.35302,0.630638,0.016342,Feature or Disc
902468,0.310153,0.650695,0.039153,Feature or Disc
902505,0.8144,0.144963,0.040637,Rounded
902506,0.679952,0.288153,0.031896,Rounded
902510,0.831076,0.125505,0.043419,Rounded
902518,0.343775,0.643514,0.012711,Feature or Disc
902526,0.308362,0.675454,0.016184,Feature or Disc
902552,0.427276,0.560171,0.012553,Feature or Disc
902569,0.684814,0.28714,0.028046,Rounded
902574,0.607836,0.360856,0.031308,Rounded
902587,0.457034,0.529296,0.013669,Feature or Disc
902627,0.603318,0.306562,0.090119,Rounded
902628,0.170352,0.706104,0.123545,Feature or Disc
902652,0.89988,0.03564,0.06448,Rounded
902654,0.025004,0.963185,0.01181,Feature or Disc
902658,0.17165,0.820702,0.007648,Feature or Disc
902673,0.388985,0.578957,0.032058,Feature or Disc
902696,0.02484,0.968498,0.006661,Feature or Disc
902700,0.129776,0.870224,0,Feature or Disc
902704,0.466085,0.514602,0.019313,Feature or Disc
902705,0.525283,0.460736,0.013982,Rounded
902710,0.373358,0.619751,0.006891,Feature or Disc
902713,0.83863,0.142422,0.018948,Rounded
902717,0.378227,0.604746,0.017028,Feature or Disc
902735,0.478947,0.478577,0.042476,Rounded
902746,0.381134,0.606061,0.012805,Feature or Disc
902749,0.09421,0.883139,0.022652,Feature or Disc
902815,0.27364,0.719025,0.007335,Feature or Disc
902835,0.730101,0.269899,0,Rounded
902838,0.422664,0.567789,0.009547,Feature or Disc
902897,0.14047,0.859305,2.26E-04,Feature or Disc
902907,0.323838,0.661901,0.014261,Feature or Disc
902920,0.465269,0.534731,0,Feature or Disc
902960,0.412573,0.567607,0.01982,Feature or Disc
902970,0.132747,0.867253,0,Feature or Disc
902971,0.347824,0.652176,0,Feature or Disc
902977,0.636262,0.322212,0.041525,Rounded
902999,0.258288,0.728701,0.013011,Feature or Disc
903031,0.157638,0.821148,0.021214,Feature or Disc
903055,0.633645,0.366355,0,Rounded
903071,0.444147,0.526133,0.02972,Feature or Disc
903087,0.986467,0,0.013533,Rounded
903100,0.360486,0.629365,0.010149,Feature or Disc
903101,0.808704,0.135268,0.056028,Rounded
903104,0.582208,0.402604,0.015189,Rounded
903107,0.082809,0.917191,0,Feature or Disc
903131,0.850197,0.138677,0.011126,Rounded
903136,0.726532,0.258316,0.015151,Rounded
903137,0.619432,0.358444,0.022124,Rounded
903160,0,0.996284,0.003716,Feature or Disc
903183,0.331415,0.647495,0.02109,Feature or Disc
903185,0.877699,0.077904,0.044398,Rounded
903206,0.618296,0.339319,0.042384,Rounded
903216,0.662378,0.272266,0.065356,Rounded
903218,0.626191,0.373809,0,Rounded
903222,0.732912,0.219809,0.047279,Rounded
903235,0.577483,0.315025,0.107492,Rounded
903256,0.579013,0.336662,0.084325,Rounded
903261,0.952157,0,0.047843,Rounded
903268,0.653259,0.345382,0.001359,Rounded
903279,0.907908,0.088088,0.004004,Rounded
903281,0.574211,0.353851,0.071938,Rounded
903294,0.044187,0.947383,0.00843,Feature or Disc
903302,0.060731,0.909875,0.029393,Feature or Disc
903331,0.6884,0.291189,0.02041,Rounded
903335,0.413843,0.568331,0.017826,Feature or Disc
903410,0.659764,0.340236,0,Rounded
903422,0.372317,0.621254,0.006429,Feature or Disc
903423,0.251468,0.73606,0.012471,Feature or Disc
903432,0.020101,0.971118,0.008781,Feature or Disc
903461,0.358978,0.629734,0.011288,Feature or Disc
903470,0.69013,0.254275,0.055595,Rounded
903475,0.559836,0.440164,0,Rounded
903493,0.237775,0.762225,0,Feature or Disc
903508,0.293356,0.706644,0,Feature or Disc
903513,0.771092,0.167949,0.060959,Rounded
903518,0.842695,0.132355,0.024949,Rounded
903528,0.775819,0.221653,0.002528,Rounded
903538,0.121372,0.87341,0.005218,Feature or Disc
903563,0.232484,0.740465,0.027051,Feature or Disc
903595,0.131091,0.868909,0,Feature or Disc
903626,0.697245,0.249607,0.053148,Rounded
903629,0.252634,0.729552,0.017814,Feature or Disc
903631,0.394134,0.605866,0,Feature or Disc
903633,0.482265,0.517735,0,Feature or Disc
903637,0.1223,0.870265,0.007435,Feature or Disc
903640,0.514472,0.434183,0.051345,Rounded
903653,0.778438,0.204693,0.016869,Rounded
903655,0.140999,0.854224,0.004777,Feature or Disc
903672,0.835606,0.162987,0.001406,Rounded
903695,0.188716,0.805434,0.005849,Feature or Disc
903724,0.495172,0.449266,0.055561,Rounded
903755,0.43072,0.56928,0,Feature or Disc
903771,0.769594,0.210263,0.020144,Rounded
903774,0.640781,0.333681,0.025538,Rounded
903785,0.31121,0.68879,0,Feature or Disc
903823,0.595379,0.35791,0.046712,Rounded
903861,0.485484,0.49171,0.022806,Feature or Disc
903866,0.243924,0.73456,0.021516,Feature or Disc
903881,0.408566,0.434447,0.156987,Feature or Disc
903891,0.893414,0.106586,0,Rounded
903897,0.748217,0.215106,0.036677,Rounded
903903,0.810347,0.085324,0.104329,Rounded
903905,0.210887,0.779518,0.009594,Feature or Disc
903930,0.380305,0.595649,0.024046,Feature or Disc
903951,0.6786,0.289154,0.032245,Rounded
903953,0.740435,0.259565,0,Rounded
903960,0.076158,0.903033,0.020809,Feature or Disc
903975,0.131019,0.861731,0.007249,Feature or Disc
903977,0.557479,0.349017,0.093503,Rounded
904007,0.147871,0.85172,4.09E-04,Feature or Disc
904013,0.624247,0.353565,0.022188,Rounded
904051,0.669463,0.299852,0.030685,Rounded
904060,0.293971,0.700873,0.005156,Feature or Disc
904065,0.253639,0.715476,0.030885,Feature or Disc
904067,0.170985,0.822643,0.006372,Feature or Disc
904074,0.744126,0.255874,0,Rounded
904079,0.926773,0.02323,0.049997,Rounded
904087,0.444025,0.555975,0,Feature or Disc
904105,0,1,0,Feature or Disc
904116,0.764408,0.207668,0.027924,Rounded
904122,0.654208,0.271021,0.074771,Rounded
904139,0.836631,0.131394,0.031975,Rounded
904145,1,0,0,Rounded
904151,0.060746,0.939254,0,Feature or Disc
904154,0.011847,0.988153,0,Feature or Disc
904159,0.692668,0.24348,0.063852,Rounded
904178,0.062652,0.91404,0.023308,Feature or Disc
904221,0.264064,0.734901,0.001035,Feature or Disc
904222,0.608954,0.382297,0.008749,Rounded
904234,0.140404,0.853957,0.005639,Feature or Disc
904244,0.969518,0,0.030482,Rounded
904252,0.216903,0.783097,0,Feature or Disc
904282,0.582773,0.417227,0,Rounded
904283,0.448554,0.543364,0.008083,Feature or Disc
904305,0.587644,0.401631,0.010725,Rounded
904307,0.263508,0.699399,0.037093,Feature or Disc
904309,0.586738,0.401712,0.01155,Rounded
904311,0.457528,0.50533,0.037142,Feature or Disc
904376,0.326127,0.641039,0.032835,Feature or Disc
904392,0.697635,0.302365,0,Rounded
904422,0.845767,0.154233,0,Rounded
904454,0.163881,0.820543,0.015577,Feature or Disc
904458,0.139682,0.854207,0.006111,Feature or Disc
904466,0.040969,0.957754,0.001276,Feature or Disc
904471,0.588236,0.331853,0.079911,Rounded
904476,0.548927,0.386764,0.064309,Rounded
904541,0.101926,0.887263,0.010811,Feature or Disc
904552,0.757612,0.192782,0.049606,Rounded
904557,0.136064,0.859955,0.003981,Feature or Disc
904584,0.31655,0.671213,0.012237,Feature or Disc
904622,0.503424,0.496576,0,Rounded
904630,0.675,0.14,0.185,Rounded
904633,0.683219,0.2447,0.072081,Rounded
904644,0.863216,0.114709,0.022075,Rounded
904662,0.634413,0.334922,0.030665,Rounded
904668,0.508726,0.491274,0,Rounded
904673,0.547651,0.420752,0.031597,Rounded
904679,0.270708,0.720445,0.008847,Feature or Disc
904682,0.47445,0.468801,0.056749,Rounded
904684,0.01498,0.977428,0.007592,Feature or Disc
904692,0.786953,0.213047,0,Rounded
904715,0.040541,0.939953,0.019506,Feature or Disc
904732,0.19031,0.80969,0,Feature or Disc
904734,0.733888,0.048474,0.217638,Rounded
904738,0.067745,0.932255,0,Feature or Disc
904740,0.219269,0.769204,0.011527,Feature or Disc
904750,0.757072,0.163093,0.079834,Rounded
904763,0.012915,0.973803,0.013282,Feature or Disc
904781,0.479254,0.498004,0.022743,Feature or Disc
904789,0.837313,0.137931,0.024756,Rounded
904807,0.559925,0.417179,0.022897,Rounded
904810,0.74715,0.231,0.021849,Rounded
904811,0.357,0.511,0.132,Feature or Disc
904832,0.383664,0.607527,0.008809,Feature or Disc
904841,0.059721,0.940279,0,Feature or Disc
904866,0.799145,0.094628,0.106227,Rounded
904907,0.3945,0.528149,0.077351,Feature or Disc
904927,0.379269,0.620731,0,Feature or Disc
904953,0.639659,0.360341,0,Rounded
904960,0.847791,0.152209,0,Rounded
904989,0.401721,0.597447,8.32E-04,Feature or Disc
904993,0.147277,0.826443,0.026281,Feature or Disc
904999,0.319023,0.667031,0.013946,Feature or Disc
905021,0.246276,0.753724,0,Feature or Disc
905026,0.545042,0.425769,0.029189,Rounded
905028,0.277164,0.702562,0.020275,Feature or Disc
905029,0.951142,0.02393,0.024927,Rounded
905079,0.897939,0.033723,0.068338,Rounded
905140,0.234465,0.765535,0,Feature or Disc
905173,0.776389,0.20621,0.017401,Rounded
905215,0.101358,0.850333,0.04831,Feature or Disc
905252,0.721009,0.278991,0,Rounded
905258,0,0.999015,9.85E-04,Feature or Disc
905265,0.583824,0.389186,0.02699,Rounded
905308,0.539398,0.347699,0.112904,Rounded
905361,0.330555,0.669445,0,Feature or Disc
905366,0.508342,0.481428,0.010229,Rounded
905399,0.296907,0.703093,0,Feature or Disc
905411,0.25451,0.71928,0.02621,Feature or Disc
905449,0.022199,0.977801,0,Feature or Disc
905476,0.210631,0.789369,0,Feature or Disc
905486,0.185218,0.814782,0,Feature or Disc
905516,0,1,0,Feature or Disc
905562,0.123277,0.854836,0.021886,Feature or Disc
905571,0.953756,0.046244,0,Rounded
905582,0.826718,0.144496,0.028786,Rounded
905592,0.010572,0.989428,0,Feature or Disc
905597,0.349597,0.627414,0.022988,Feature or Disc
905607,0.628745,0.371255,0,Rounded
905659,0.564087,0.408505,0.027409,Rounded
905701,0.801468,0.171682,0.02685,Rounded
905710,0.428506,0.545535,0.02596,Feature or Disc
905717,0.329956,0.670044,0,Feature or Disc
905742,0.324732,0.675268,0,Feature or Disc
905749,0.098747,0.900589,6.63E-04,Feature or Disc
905767,0.181443,0.818557,0,Feature or Disc
905773,0.639515,0.30927,0.051215,Rounded
905778,0.14416,0.85584,0,Feature or Disc
905779,0.515319,0.484681,0,Rounded
905784,0.800644,0.151744,0.047612,Rounded
905803,0.120276,0.838231,0.041493,Feature or Disc
905829,0.282974,0.685485,0.031541,Feature or Disc
905835,0.201143,0.772288,0.026568,Feature or Disc
905842,0.419459,0.510115,0.070426,Feature or Disc
905856,0.268969,0.731031,0,Feature or Disc
905881,0.342179,0.627637,0.030185,Feature or Disc
905888,0.932033,0,0.067967,Rounded
905900,0.062062,0.916917,0.021021,Feature or Disc
905904,0.82,0.06,0.12,Rounded
905939,0,0.974,0.026,Feature or Disc
905991,0.415572,0.569906,0.014522,Feature or Disc
905996,0.479021,0.493628,0.027351,Feature or Disc
906035,0.71114,0.28886,0,Rounded
906043,0.951717,0,0.048283,Rounded
906053,0,0.999704,2.96E-04,Feature or Disc
906056,0.955336,0,0.044664,Rounded
906058,0.973718,0,0.026282,Rounded
906062,0.141533,0.842825,0.015643,Feature or Disc
906092,0.149216,0.846231,0.004553,Feature or Disc
906098,0.565955,0.434045,0,Rounded
906100,0.165043,0.827424,0.007533,Feature or Disc
906109,0.262292,0.720712,0.016996,Feature or Disc
906118,0.79021,0.162837,0.046953,Rounded
906159,0.971,0,0.029,Rounded
906176,0.365316,0.633311,0.001373,Feature or Disc
906214,0.775811,0.163611,0.060578,Rounded
906238,0.253279,0.694086,0.052635,Feature or Disc
906241,0.199528,0.724106,0.076366,Feature or Disc
906261,0.249,0.718,0.033,Feature or Disc
906284,0.504669,0.493806,0.001524,Rounded
906289,0.111189,0.857442,0.03137,Feature or Disc
906337,0.263339,0.722255,0.014406,Feature or Disc
906347,0.146255,0.851155,0.00259,Feature or Disc
906364,0.758699,0.223918,0.017383,Rounded
906380,0.049719,0.943377,0.006904,Feature or Disc
906392,0.106534,0.893466,0,Feature or Disc
906404,0.092639,0.8895,0.017862,Feature or Disc
906409,0.812182,0.117848,0.06997,Rounded
906411,0.055,0.913,0.032,Feature or Disc
906413,0.943045,0,0.056955,Rounded
906418,0.362809,0.577778,0.059413,Feature or Disc
906419,0.407274,0.592726,0,Feature or Disc
906424,0.536296,0.41563,0.048075,Rounded
906462,0.831388,0.168612,0,Rounded
906477,0.397685,0.585677,0.016639,Feature or Disc
906498,0.267475,0.678571,0.053954,Feature or Disc
906516,0.060426,0.911734,0.027839,Feature or Disc
906518,0.11318,0.870846,0.015974,Feature or Disc
906552,0.835659,0.106851,0.05749,Rounded
906553,0.43735,0.51095,0.051699,Feature or Disc
906577,0.362407,0.583796,0.053797,Feature or Disc
906600,0.254425,0.740714,0.00486,Feature or Disc
906616,0.031799,0.968201,0,Feature or Disc
906623,0.153926,0.845568,5.06E-04,Feature or Disc
906683,0.797122,0.202878,0,Rounded
906726,0.51267,0.034241,0.453089,Rounded
906729,0.366182,0.559697,0.074121,Feature or Disc
906741,0.751206,0.218637,0.030157,Rounded
906745,0.745486,0.207714,0.0468,Rounded
906758,0.808069,0.140155,0.051776,Rounded
906769,0.093293,0.906707,0,Feature or Disc
906770,0.405437,0.577207,0.017356,Feature or Disc
906823,0,0.994454,0.005546,Feature or Disc
906855,0.268627,0.722574,0.008799,Feature or Disc
906859,0.815247,0.184753,0,Rounded
906893,0.076049,0.9035,0.020451,Feature or Disc
906903,0.175776,0.80691,0.017314,Feature or Disc
906916,0.267627,0.732373,0,Feature or Disc
906925,0.200468,0.777918,0.021614,Feature or Disc
906948,0,1,0,Feature or Disc
906953,0.335117,0.664883,0,Feature or Disc
906958,0.175702,0.824298,0,Feature or Disc
906959,0.728571,0.246269,0.02516,Rounded
906989,0.107882,0.867259,0.024859,Feature or Disc
906996,0.157897,0.818926,0.023177,Feature or Disc
906999,0.658,0.237,0.105,Rounded
907012,0.516089,0.432731,0.05118,Rounded
907019,0.70448,0.277363,0.018157,Rounded
907025,0.601261,0.396169,0.002569,Rounded
907027,0.913,0.065,0.022,Rounded
907030,0.260026,0.710553,0.029422,Feature or Disc
907037,0.418604,0.550122,0.031274,Feature or Disc
907070,0.42227,0.550807,0.026923,Feature or Disc
907080,0,1,0,Feature or Disc
907093,0.117034,0.882966,0,Feature or Disc
907094,0.192448,0.7809,0.026652,Feature or Disc
907132,0.273604,0.726396,0,Feature or Disc
907134,0.255375,0.744625,0,Feature or Disc
907135,0.122445,0.877555,0,Feature or Disc
907199,0.611214,0.297115,0.091671,Rounded
907207,0.333568,0.637436,0.028996,Feature or Disc
907209,0.533015,0.409498,0.057487,Rounded
907212,0.684204,0.315796,0,Rounded
907236,0.823735,0.151843,0.024422,Rounded
907239,0.403302,0.587027,0.00967,Feature or Disc
907240,0.712963,0.242655,0.044382,Rounded
907272,0.187561,0.80145,0.010989,Feature or Disc
907283,0.261192,0.738808,0,Feature or Disc
907295,0.818356,0.122343,0.059302,Rounded
907301,0.687063,0.286378,0.026559,Rounded
907316,0,0.999389,6.11E-04,Feature or Disc
907328,0.425551,0.541553,0.032896,Feature or Disc
907333,0.403309,0.578124,0.018567,Feature or Disc
907352,0.327029,0.658311,0.01466,Feature or Disc
907365,0.704564,0.23003,0.065406,Rounded
907384,0.213978,0.784069,0.001953,Feature or Disc
907442,0.838226,0.161774,0,Rounded
907472,0.281866,0.718134,0,Feature or Disc
907498,0.441407,0.5133,0.045292,Feature or Disc
907499,0.271693,0.728307,0,Feature or Disc
907505,0.935936,0.043043,0.021021,Rounded
907585,0.585674,0.327663,0.086663,Rounded
907590,0.675441,0.324559,0,Rounded
907606,0.27366,0.723909,0.002432,Feature or Disc
907655,0.093603,0.862196,0.044201,Feature or Disc
907681,0.296418,0.703582,0,Feature or Disc
907692,0.614564,0.38107,0.004366,Rounded
907697,0.81,0.15,0.04,Rounded
907701,0.511552,0.458819,0.029629,Rounded
907704,0.331395,0.660514,0.00809,Feature or Disc
907744,0.966599,0,0.033401,Rounded
907746,0.385308,0.613996,6.96E-04,Feature or Disc
907749,0.175956,0.809418,0.014626,Feature or Disc
907752,0.428758,0.532937,0.038305,Feature or Disc
907774,0.814626,0.136782,0.048592,Rounded
907802,0.611723,0.35888,0.029396,Rounded
907812,0.741601,0.229398,0.029,Rounded
907813,0.508168,0.472828,0.019003,Rounded
907818,0.087366,0.912634,0,Feature or Disc
907842,0.55611,0.421355,0.022535,Rounded
907846,0.488877,0.496916,0.014206,Feature or Disc
907849,0.894773,0.045586,0.05964,Rounded
907873,0.675159,0.28862,0.036221,Rounded
907890,0.734481,0.242603,0.022916,Rounded
907901,0.563201,0.436799,0,Rounded
907911,0.035002,0.958577,0.006421,Feature or Disc
907914,0.010105,0.989895,0,Feature or Disc
907919,0.117155,0.872151,0.010695,Feature or Disc
907940,0.763,0.172,0.065,Rounded
907972,0.780805,0.202298,0.016897,Rounded
908000,0.010308,0.979788,0.009904,Feature or Disc
908027,0.048759,0.946718,0.004523,Feature or Disc
908039,0.411643,0.587223,0.001134,Feature or Disc
908089,0.827891,0.143869,0.028239,Rounded
908095,0.775228,0.202108,0.022664,Rounded
908109,0.173354,0.665849,0.160797,Feature or Disc
908113,0.561988,0.438012,0,Rounded
908130,0.623186,0.33199,0.044823,Rounded
908141,0.657,0.228,0.115,Rounded
908173,0.020115,0.979515,3.70E-04,Feature or Disc
908183,0.194044,0.788298,0.017658,Feature or Disc
908202,0.242525,0.757475,0,Feature or Disc
908209,0.614285,0.32035,0.065364,Rounded
908215,0.593786,0.399973,0.006242,Rounded
908216,0.793308,0.161154,0.045538,Rounded
908225,0.828675,0.171325,0,Rounded
908227,0.065132,0.934868,0,Feature or Disc
908252,0.188064,0.810396,0.00154,Feature or Disc
908254,0.164966,0.822287,0.012747,Feature or Disc
908264,0.236444,0.763556,0,Feature or Disc
908269,0.25351,0.734576,0.011914,Feature or Disc
908275,0.169244,0.801877,0.028879,Feature or Disc
908278,0.604168,0.336738,0.059094,Rounded
908284,0.50338,0.476068,0.020552,Rounded
908296,0.866542,0.068757,0.064701,Rounded
908308,0.34966,0.638594,0.011746,Feature or Disc
908310,0.274694,0.712596,0.01271,Feature or Disc
908323,0.072778,0.89684,0.030383,Feature or Disc
908330,0.475833,0.485188,0.038979,Feature or Disc
908374,0.590308,0.385633,0.024059,Rounded
908382,0.170818,0.828921,2.61E-04,Feature or Disc
908399,0.5253,0.45841,0.016291,Rounded
908402,0.432413,0.482123,0.085465,Feature or Disc
908403,0.652,0.222,0.126,Rounded
908405,0.644645,0.311311,0.044044,Rounded
908425,0.282729,0.644136,0.073135,Feature or Disc
908434,0.374794,0.625206,0,Feature or Disc
908459,0.184428,0.811139,0.004432,Feature or Disc
908460,0.72771,0.19992,0.07237,Rounded
908478,0.612808,0.341496,0.045696,Rounded
